日期,时间,金价(USD/盎司),金价(CNY/克)
2026-02-19,00:40:00,5000.80,1110.99
2026-02-19,00:40:00,4973.60,1104.94
2026-02-19,00:40:00,4968.10,1103.72
2026-02-19,00:45:00,5006.70,1112.30
2026-02-19,00:45:00,4968.20,1103.74
2026-02-19,00:45:00,4970.30,1104.21
2026-02-19,00:50:00,5009.10,1112.83
2026-02-19,00:50:00,4965.30,1103.10
2026-02-19,00:50:00,4971.20,1104.41
2026-02-19,00:55:00,5006.30,1112.21
2026-02-19,00:55:00,4963.60,1102.72
2026-02-19,00:55:00,4974.80,1105.21
2026-02-19,01:00:00,5001.70,1111.19
2026-02-19,01:05:00,4998.10,1110.39
2026-02-19,01:10:00,5000.80,1110.99
2026-02-19,01:15:00,4998.50,1110.47
2026-02-19,01:20:00,4999.70,1110.74
2026-02-19,01:25:00,5000.40,1110.90
2026-02-19,01:30:00,4999.80,1110.76
2026-02-19,01:35:00,4997.30,1110.21
2026-02-19,01:40:00,4996.00,1109.92
2026-02-19,01:45:00,4998.80,1110.54
2026-02-19,01:50:00,4999.00,1110.59
2026-02-19,01:55:00,5000.60,1110.94
2026-02-19,02:00:00,5000.30,1110.87
2026-02-19,02:05:00,5002.90,1111.45
2026-02-19,02:10:00,5001.90,1111.23
2026-02-19,02:15:00,4999.30,1110.65
2026-02-19,02:20:00,4997.90,1110.34
2026-02-19,02:25:00,4995.90,1109.90
2026-02-19,02:30:00,4990.00,1108.59
2026-02-19,02:35:00,4986.60,1107.83
2026-02-19,02:40:00,4985.60,1107.61
2026-02-19,02:45:00,4983.80,1107.21
2026-02-19,02:50:00,4987.00,1107.92
2026-02-19,02:55:00,4986.00,1107.70
2026-02-19,03:00:00,4985.90,1107.67
2026-02-19,03:05:00,4992.00,1109.03
2026-02-19,03:10:00,4991.40,1108.90
2026-02-19,03:15:00,4994.50,1109.59
2026-02-19,03:20:00,4992.60,1109.16
2026-02-19,03:25:00,4995.50,1109.81
2026-02-19,03:30:00,4981.50,1106.70
2026-02-19,03:35:00,4979.70,1106.30
2026-02-19,03:40:00,4982.90,1107.01
2026-02-19,03:45:00,4981.70,1106.74
2026-02-19,03:50:00,4981.90,1106.79
2026-02-19,03:55:00,4980.30,1106.43
2026-02-19,04:00:00,4981.20,1106.63
2026-02-19,04:05:00,4982.10,1106.83
2026-02-19,04:10:00,4981.40,1106.68
2026-02-19,04:15:00,4978.90,1106.12
2026-02-19,04:20:00,4979.90,1106.34
2026-02-19,04:25:00,4979.70,1106.30
2026-02-19,04:30:00,4979.10,1106.16
2026-02-19,04:35:00,4982.40,1106.90
2026-02-19,04:40:00,4986.10,1107.72
2026-02-19,04:45:00,4988.40,1108.23
2026-02-19,04:50:00,4985.90,1107.67
2026-02-19,04:55:00,4983.70,1107.19
2026-02-19,05:00:00,4985.80,1107.65
2026-02-19,05:05:00,4987.30,1107.99
2026-02-19,05:10:00,4982.90,1107.01
2026-02-19,05:15:00,4983.40,1107.12
2026-02-19,05:20:00,4983.80,1107.21
2026-02-19,05:25:00,4984.80,1107.43
2026-02-19,05:30:00,4984.00,1107.25
2026-02-19,05:35:00,4981.50,1106.70
2026-02-19,05:40:00,4981.90,1106.79
2026-02-19,05:45:00,4980.10,1106.39
2026-02-19,05:50:00,4981.50,1106.70
2026-02-19,05:55:00,4979.60,1106.28
2026-02-19,06:00:00,4978.20,1105.96
2026-02-19,06:05:00,4978.00,1105.92
2026-02-19,06:10:00,4978.00,1105.92
2026-02-19,06:15:00,4978.00,1105.92
2026-02-19,06:20:00,4978.00,1105.92
2026-02-19,06:25:00,4978.00,1105.92
2026-02-19,06:30:00,4978.00,1105.92
2026-02-19,06:35:00,4978.00,1105.92
2026-02-19,06:40:00,4978.00,1105.92
2026-02-19,06:45:00,4978.00,1105.92
2026-02-19,06:50:00,4978.00,1105.92
2026-02-19,06:55:00,4978.00,1105.92
2026-02-19,07:00:00,4978.00,1105.92
2026-02-19,07:05:00,4969.70,1104.08
2026-02-19,07:10:00,4972.50,1104.70
2026-02-19,07:15:00,4974.00,1105.03
2026-02-19,07:20:00,4977.00,1105.70
2026-02-19,07:25:00,4977.60,1105.83
2026-02-19,07:30:00,4983.50,1107.14
2026-02-19,07:35:00,4983.60,1107.16
2026-02-19,07:40:00,4984.60,1107.39
2026-02-19,07:45:00,4982.80,1106.99
2026-02-19,07:50:00,4976.90,1105.68
2026-02-19,07:55:00,4978.70,1106.08
2026-02-19,10:00:00,4974.00,1105.03
2026-02-19,10:05:00,4977.20,1105.74
2026-02-19,10:10:00,4976.10,1105.50
2026-02-19,10:15:00,4974.80,1105.21
2026-02-19,10:20:00,4971.30,1104.43
2026-02-19,10:25:00,4970.40,1104.23
2026-02-19,10:30:00,4974.20,1105.08
2026-02-19,10:35:00,4971.40,1104.45
2026-02-19,10:40:00,4972.50,1104.70
2026-02-19,10:45:00,4972.50,1104.70
2026-02-19,10:50:00,4972.60,1104.72
2026-02-19,10:55:00,4972.60,1104.72
2026-02-19,11:00:00,4969.50,1104.03
2026-02-19,11:05:00,4968.70,1103.85
2026-02-19,11:10:00,4970.00,1104.14
2026-02-19,11:15:00,4971.70,1104.52
2026-02-19,11:20:00,4970.50,1104.25
2026-02-19,11:25:00,4969.60,1104.05
2026-02-19,11:30:00,4969.80,1104.10
2026-02-19,11:35:00,4979.40,1106.23
2026-02-19,11:40:00,4978.10,1105.94
2026-02-19,11:45:00,4977.00,1105.70
2026-02-19,11:50:00,4982.60,1106.94
2026-02-19,11:55:00,4983.30,1107.10
2026-02-19,12:00:00,4983.40,1107.12
2026-02-19,12:05:00,4980.80,1106.54
2026-02-19,12:10:00,4983.20,1107.08
2026-02-19,12:15:00,4983.60,1107.16
2026-02-19,12:20:00,4981.90,1106.79
2026-02-19,12:25:00,4983.30,1107.10
2026-02-19,12:30:00,4982.80,1106.99
2026-02-19,12:35:00,4985.40,1107.56
2026-02-19,12:40:00,4982.60,1106.94
2026-02-19,12:45:00,4982.10,1106.83
2026-02-19,12:50:00,4980.50,1106.48
2026-02-19,12:55:00,4982.70,1106.96
2026-02-19,13:00:00,4985.90,1107.67
2026-02-19,13:05:00,4988.80,1108.32
2026-02-19,13:10:00,4989.60,1108.50
2026-02-19,13:15:00,4991.70,1108.96
2026-02-19,13:20:00,4989.40,1108.45
2026-02-19,13:25:00,4989.00,1108.36
2026-02-19,13:30:00,4990.10,1108.61
2026-02-19,13:35:00,4992.20,1109.07
2026-02-19,13:40:00,4995.60,1109.83
2026-02-19,13:45:00,4996.90,1110.12
2026-02-19,13:50:00,4999.40,1110.67
2026-02-19,13:55:00,4997.50,1110.25
2026-02-19,14:00:00,4998.30,1110.43
2026-02-19,14:05:00,5000.00,1110.81
2026-02-19,14:10:00,4998.60,1110.50
2026-02-19,14:15:00,4999.30,1110.65
2026-02-19,14:20:00,5000.00,1110.81
2026-02-19,14:25:00,4999.40,1110.67
2026-02-19,14:30:00,5002.30,1111.32
2026-02-19,14:35:00,5008.40,1112.67
2026-02-19,14:40:00,5008.90,1112.78
2026-02-19,14:45:00,5010.40,1113.12
2026-02-19,14:50:00,5016.40,1114.45
2026-02-19,14:55:00,5018.60,1114.94
2026-02-19,15:00:00,5020.20,1115.30
2026-02-19,15:05:00,5020.70,1115.41
2026-02-19,15:10:00,5020.80,1115.43
2026-02-19,15:15:00,5021.30,1115.54
2026-02-19,15:20:00,5018.00,1114.81
2026-02-19,15:25:00,5016.50,1114.47
2026-02-19,15:30:00,5018.00,1114.81
2026-02-19,15:35:00,5019.50,1115.14
2026-02-19,15:40:00,5019.40,1115.12
2026-02-19,15:45:00,5018.20,1114.85
2026-02-19,15:50:00,5015.40,1114.23
2026-02-19,15:55:00,5016.50,1114.47
2026-02-19,16:00:00,5012.10,1113.50
2026-02-19,16:05:00,5010.30,1113.10
2026-02-19,16:10:00,5010.70,1113.18
2026-02-19,16:15:00,5012.20,1113.52
2026-02-19,16:20:00,5012.30,1113.54
2026-02-19,16:25:00,5014.70,1114.07
2026-02-19,16:30:00,5014.50,1114.03
2026-02-19,16:35:00,5013.60,1113.83
2026-02-19,16:40:00,5015.30,1114.21
2026-02-19,16:45:00,5018.60,1114.94
2026-02-19,16:50:00,5021.40,1115.56
2026-02-19,16:55:00,5015.20,1114.18
2026-02-19,17:00:00,5018.60,1114.94
2026-02-19,17:05:00,5018.30,1114.87
2026-02-19,17:10:00,5019.20,1115.07
2026-02-19,17:15:00,5020.20,1115.30
2026-02-19,17:20:00,5018.80,1114.98
2026-02-19,17:25:00,5015.50,1114.25
2026-02-19,17:30:00,5007.20,1112.41
2026-02-19,17:35:00,5006.30,1112.21
2026-02-19,17:40:00,4999.10,1110.61
2026-02-19,17:45:00,5003.10,1111.50
2026-02-19,17:50:00,5004.90,1111.90
2026-02-19,17:55:00,5004.80,1111.87
2026-02-19,18:00:00,4997.10,1110.16
2026-02-19,18:05:00,4992.50,1109.14
2026-02-19,18:10:00,4991.20,1108.85
2026-02-19,18:15:00,4988.40,1108.23
2026-02-19,18:20:00,4991.30,1108.87
2026-02-19,18:25:00,4992.00,1109.03
2026-02-19,18:30:00,4987.30,1107.99
2026-02-19,18:35:00,4991.90,1109.01
2026-02-19,18:40:00,4994.10,1109.50
2026-02-19,18:45:00,4990.70,1108.74
2026-02-19,18:50:00,4991.40,1108.90
2026-02-19,18:55:00,4990.40,1108.67
2026-02-19,19:00:00,4994.00,1109.47
2026-02-19,19:05:00,4992.90,1109.23
2026-02-19,19:10:00,4995.40,1109.79
2026-02-19,19:15:00,4994.40,1109.56
2026-02-19,19:20:00,4989.60,1108.50
2026-02-19,19:25:00,4989.70,1108.52
2026-02-19,19:30:00,4985.30,1107.54
2026-02-19,19:35:00,4986.40,1107.79
2026-02-19,19:40:00,4986.30,1107.76
2026-02-19,19:45:00,4985.50,1107.59
2026-02-19,19:50:00,4983.70,1107.19
2026-02-19,19:55:00,4982.30,1106.88
2026-02-19,20:00:00,4985.70,1107.63
2026-02-19,20:05:00,4986.10,1107.72
2026-02-19,20:10:00,4985.70,1107.63
2026-02-19,20:15:00,4987.80,1108.10
2026-02-19,20:20:00,4987.70,1108.07
2026-02-19,20:25:00,4987.70,1108.07
2026-02-19,20:30:00,4992.30,1109.10
2026-02-19,20:35:00,4990.50,1108.70
2026-02-19,20:40:00,4986.40,1107.79
2026-02-19,20:45:00,4987.30,1107.99
2026-02-19,20:50:00,4985.30,1107.54
2026-02-19,20:55:00,4986.10,1107.72
2026-02-19,21:00:00,4986.40,1107.79
2026-02-19,21:05:00,4983.40,1107.12
2026-02-19,21:10:00,4987.00,1107.92
2026-02-19,21:15:00,4983.70,1107.19
2026-02-19,21:20:00,4984.10,1107.28
2026-02-19,21:25:00,4987.30,1107.99
2026-02-19,21:30:00,4986.70,1107.85
2026-02-19,21:35:00,4989.50,1108.47
2026-02-19,21:40:00,4995.00,1109.70
2026-02-19,21:45:00,4996.10,1109.94
2026-02-19,21:50:00,4993.00,1109.25
2026-02-19,21:55:00,4997.50,1110.25
2026-02-19,22:00:00,4998.20,1110.41
2026-02-19,22:05:00,4988.00,1108.14
2026-02-19,22:10:00,4982.20,1106.85
2026-02-19,22:15:00,4980.30,1106.43
2026-02-19,22:20:00,4982.00,1106.81
2026-02-19,22:25:00,4978.00,1105.92
2026-02-19,22:30:00,4977.90,1105.90
2026-02-19,22:35:00,4975.30,1105.32
2026-02-19,22:40:00,4984.20,1107.30
2026-02-19,22:45:00,4989.10,1108.39
2026-02-19,22:50:00,4998.10,1110.39
2026-02-19,22:55:00,5005.40,1112.01
2026-02-19,23:00:00,5008.50,1112.70
2026-02-19,23:05:00,5008.10,1112.61
2026-02-19,23:10:00,5008.40,1112.67
2026-02-19,23:15:00,5004.20,1111.74
2026-02-19,23:20:00,5003.20,1111.52
2026-02-19,23:25:00,5001.20,1111.07
2026-02-19,23:30:00,5014.40,1114.01
2026-02-19,23:35:00,5018.80,1114.98
2026-02-19,23:40:00,5020.70,1115.41
2026-02-19,23:45:00,5017.00,1114.58
2026-02-19,23:50:00,5015.80,1114.32
2026-02-19,23:55:00,5010.00,1113.03
2026-02-20,00:00:00,5014.70,1114.07
2026-02-20,00:00:00,5006.00,1113.75
2026-02-20,00:05:00,5013.10,1113.72
2026-02-20,00:05:00,4994.60,1111.21
2026-02-20,00:05:00,5008.50,1114.31
2026-02-20,00:10:00,5008.60,1112.72
2026-02-20,00:10:00,4994.60,1111.21
2026-02-20,00:10:00,5013.80,1115.49
2026-02-20,00:15:00,5007.80,1112.54
2026-02-20,00:15:00,4994.20,1111.12
2026-02-20,00:15:00,5013.60,1115.44
2026-02-20,00:20:00,5003.50,1111.59
2026-02-20,00:20:00,4996.60,1111.66
2026-02-20,00:20:00,5010.10,1114.66
2026-02-20,00:25:00,5005.50,1112.03
2026-02-20,00:25:00,4991.70,1110.57
2026-02-20,00:25:00,5007.30,1114.04
2026-02-20,00:30:00,4999.30,1110.65
2026-02-20,00:30:00,4991.60,1110.55
2026-02-20,00:30:00,4999.20,1112.24
2026-02-20,00:35:00,5003.70,1111.63
2026-02-20,00:35:00,4992.90,1110.84
2026-02-20,00:35:00,5000.30,1112.48
2026-02-20,00:40:00,5005.40,1112.01
2026-02-20,00:40:00,4992.20,1110.68
2026-02-20,00:40:00,4997.80,1111.93
2026-02-20,00:45:00,5008.20,1112.63
2026-02-20,00:45:00,4995.20,1111.35
2026-02-20,00:45:00,4996.80,1111.70
2026-02-20,00:50:00,5001.10,1111.05
2026-02-20,00:50:00,4998.00,1111.97
2026-02-20,00:50:00,4998.50,1112.08
2026-02-20,00:55:00,5001.00,1111.03
2026-02-20,00:55:00,5001.50,1112.75
2026-02-20,00:55:00,5000.20,1112.46
2026-02-20,01:00:00,4996.60,1110.05
2026-02-20,01:05:00,4996.10,1109.94
2026-02-20,01:10:00,4998.50,1110.47
2026-02-20,01:15:00,4998.90,1110.56
2026-02-20,01:20:00,4999.50,1110.70
2026-02-20,01:25:00,5001.90,1111.23
2026-02-20,01:30:00,4996.20,1109.96
2026-02-20,01:35:00,4995.90,1109.90
2026-02-20,01:40:00,4993.20,1109.30
2026-02-20,01:45:00,4994.40,1109.56
2026-02-20,01:50:00,4991.40,1108.90
2026-02-20,01:55:00,4987.50,1108.03
2026-02-20,02:00:00,4986.20,1107.74
2026-02-20,02:05:00,4988.00,1108.14
2026-02-20,02:10:00,4981.90,1106.79
2026-02-20,02:15:00,4987.30,1107.99
2026-02-20,02:20:00,4985.70,1107.63
2026-02-20,02:25:00,4982.00,1106.81
2026-02-20,02:30:00,4980.50,1106.48
2026-02-20,02:35:00,4983.40,1107.12
2026-02-20,02:40:00,4981.20,1106.63
2026-02-20,02:45:00,4979.00,1106.14
2026-02-20,02:50:00,4980.40,1106.45
2026-02-20,02:55:00,4985.10,1107.50
2026-02-20,03:00:00,4981.60,1106.72
2026-02-20,03:05:00,4984.60,1107.39
2026-02-20,03:10:00,4989.30,1108.43
2026-02-20,03:15:00,4989.10,1108.39
2026-02-20,03:20:00,4988.30,1108.21
2026-02-20,03:25:00,4989.90,1108.56
2026-02-20,03:30:00,4990.30,1108.65
2026-02-20,03:35:00,4989.60,1108.50
2026-02-20,03:40:00,4985.50,1107.59
2026-02-20,03:45:00,4986.10,1107.72
2026-02-20,03:50:00,4986.70,1107.85
2026-02-20,03:55:00,4987.00,1107.92
2026-02-20,04:00:00,4988.30,1108.21
2026-02-20,04:05:00,4991.40,1108.90
2026-02-20,04:10:00,4992.20,1109.07
2026-02-20,04:15:00,4991.20,1108.85
2026-02-20,04:20:00,4992.10,1109.05
2026-02-20,04:25:00,4995.40,1109.79
2026-02-20,04:30:00,4997.50,1110.25
2026-02-20,04:35:00,4997.50,1110.25
2026-02-20,04:40:00,4998.20,1110.41
2026-02-20,04:45:00,5001.00,1111.03
2026-02-20,04:50:00,5003.30,1111.54
2026-02-20,04:55:00,5001.80,1111.21
2026-02-20,05:00:00,5003.40,1111.56
2026-02-20,05:05:00,5000.80,1110.99
2026-02-20,05:10:00,5000.10,1110.83
2026-02-20,05:15:00,5000.40,1110.90
2026-02-20,05:20:00,5001.50,1111.14
2026-02-20,05:25:00,4998.50,1110.47
2026-02-20,05:30:00,4995.90,1109.90
2026-02-20,05:35:00,4996.30,1109.99
2026-02-20,05:40:00,4997.90,1110.34
2026-02-20,05:45:00,4999.40,1110.67
2026-02-20,05:50:00,4999.70,1110.74
2026-02-20,05:55:00,4997.00,1110.14
2026-02-20,06:00:00,4997.20,1110.19
2026-02-20,06:05:00,4997.20,1110.19
2026-02-20,06:10:00,4997.20,1110.19
2026-02-20,06:15:00,4997.20,1110.19
2026-02-20,06:20:00,4997.20,1110.19
2026-02-20,06:25:00,4997.20,1110.19
2026-02-20,06:30:00,4997.20,1110.19
2026-02-20,06:35:00,4997.20,1110.19
2026-02-20,06:40:00,4997.20,1110.19
2026-02-20,06:45:00,4997.20,1110.19
2026-02-20,06:50:00,4997.20,1110.19
2026-02-20,06:55:00,4997.20,1110.19
2026-02-20,07:00:00,4997.20,1110.19
2026-02-20,07:05:00,5002.50,1111.36
2026-02-20,07:10:00,5006.20,1112.18
2026-02-20,07:15:00,4999.30,1110.65
2026-02-20,07:20:00,4998.20,1110.41
2026-02-20,07:25:00,5000.90,1111.01
2026-02-20,07:30:00,4998.60,1110.50
2026-02-20,07:35:00,4999.10,1110.61
2026-02-20,07:40:00,5001.60,1111.16
2026-02-20,07:45:00,4998.50,1110.47
2026-02-20,07:50:00,4997.30,1110.21
2026-02-20,07:55:00,4995.50,1109.81
2026-02-20,10:00:00,4997.50,1111.86
2026-02-20,10:05:00,5003.00,1113.08
2026-02-20,10:10:00,5002.50,1112.97
2026-02-20,10:15:00,4996.60,1111.66
2026-02-20,10:20:00,4997.90,1111.95
2026-02-20,10:25:00,4998.60,1112.10
2026-02-20,10:30:00,4997.30,1111.81
2026-02-20,10:35:00,5003.50,1113.19
2026-02-20,10:40:00,5000.50,1112.53
2026-02-20,10:45:00,5000.00,1112.42
2026-02-20,10:50:00,4996.40,1111.61
2026-02-20,10:55:00,4996.60,1111.66
2026-02-20,11:00:00,4996.80,1111.70
2026-02-20,11:05:00,4997.90,1111.95
2026-02-20,11:10:00,4994.40,1111.17
2026-02-20,11:15:00,4996.90,1111.73
2026-02-20,11:20:00,4999.00,1112.19
2026-02-20,11:25:00,4997.10,1111.77
2026-02-20,11:30:00,4994.20,1111.12
2026-02-20,11:35:00,4997.20,1111.79
2026-02-20,11:40:00,5000.10,1112.44
2026-02-20,11:45:00,4991.60,1110.55
2026-02-20,11:50:00,4995.80,1111.48
2026-02-20,11:55:00,4995.80,1111.48
2026-02-20,12:00:00,4991.10,1110.43
2026-02-20,12:05:00,4992.60,1110.77
2026-02-20,12:10:00,4993.40,1110.95
2026-02-20,12:15:00,4992.50,1110.75
2026-02-20,12:20:00,4992.20,1110.68
2026-02-20,12:25:00,4992.90,1110.84
2026-02-20,12:30:00,4995.40,1111.39
2026-02-20,12:35:00,4996.60,1111.66
2026-02-20,12:40:00,4996.60,1111.66
2026-02-20,12:45:00,5000.50,1112.53
2026-02-20,12:50:00,4999.20,1112.24
2026-02-20,12:55:00,4997.70,1111.90
2026-02-20,13:00:00,4999.00,1112.19
2026-02-20,13:05:00,5006.70,1113.91
2026-02-20,13:10:00,5002.40,1112.95
2026-02-20,13:15:00,5002.40,1112.95
2026-02-20,13:20:00,5000.50,1112.53
2026-02-20,13:25:00,5001.30,1112.70
2026-02-20,13:30:00,5003.30,1113.15
2026-02-20,13:35:00,5003.50,1113.19
2026-02-20,13:40:00,5005.00,1113.53
2026-02-20,13:45:00,5001.00,1112.64
2026-02-20,13:50:00,5007.70,1114.13
2026-02-20,13:55:00,5008.50,1114.31
2026-02-20,14:00:00,5012.00,1115.08
2026-02-20,14:05:00,5015.10,1115.77
2026-02-20,14:10:00,5014.40,1115.62
2026-02-20,14:15:00,5018.50,1116.53
2026-02-20,14:20:00,5018.80,1116.60
2026-02-20,14:25:00,5023.40,1117.62
2026-02-20,14:30:00,5023.90,1117.73
2026-02-20,14:35:00,5024.70,1117.91
2026-02-20,14:40:00,5028.60,1118.78
2026-02-20,14:45:00,5027.80,1118.60
2026-02-20,14:50:00,5028.80,1118.82
2026-02-20,14:55:00,5028.30,1118.71
2026-02-20,15:00:00,5023.40,1117.62
2026-02-20,15:05:00,5017.20,1116.24
2026-02-20,15:10:00,5025.30,1118.04
2026-02-20,15:15:00,5023.00,1117.53
2026-02-20,15:20:00,5023.70,1117.69
2026-02-20,15:25:00,5014.50,1115.64
2026-02-20,15:30:00,5016.20,1116.02
2026-02-20,15:35:00,5015.70,1115.91
2026-02-20,15:40:00,5017.40,1116.29
2026-02-20,15:45:00,5015.60,1115.89
2026-02-20,15:50:00,5016.10,1116.00
2026-02-20,15:55:00,5012.80,1115.26
2026-02-20,16:00:00,5007.80,1114.15
2026-02-20,16:05:00,5016.40,1116.06
2026-02-20,16:10:00,5009.00,1114.42
2026-02-20,16:15:00,5012.20,1115.13
2026-02-20,16:20:00,5014.80,1115.71
2026-02-20,16:25:00,5016.90,1116.17
2026-02-20,16:30:00,5019.60,1116.78
2026-02-20,16:35:00,5022.00,1117.31
2026-02-20,16:40:00,5027.20,1118.47
2026-02-20,16:45:00,5023.70,1117.69
2026-02-20,16:50:00,5025.20,1118.02
2026-02-20,16:55:00,5029.80,1119.04
2026-02-20,17:00:00,5031.00,1119.31
2026-02-20,17:05:00,5032.90,1119.73
2026-02-20,17:10:00,5037.00,1120.65
2026-02-20,17:15:00,5040.80,1121.49
2026-02-20,17:20:00,5038.10,1120.89
2026-02-20,17:25:00,5040.60,1121.45
2026-02-20,17:30:00,5035.50,1120.31
2026-02-20,17:35:00,5033.90,1119.96
2026-02-20,17:40:00,5033.30,1119.82
2026-02-20,17:45:00,5033.70,1119.91
2026-02-20,17:50:00,5034.30,1120.05
2026-02-20,17:55:00,5032.20,1119.58
2026-02-20,18:00:00,5029.80,1119.04
2026-02-20,18:05:00,5027.40,1118.51
2026-02-20,18:10:00,5024.70,1117.91
2026-02-20,18:15:00,5026.70,1118.36
2026-02-20,18:20:00,5030.60,1119.22
2026-02-20,18:25:00,5028.80,1118.82
2026-02-20,18:30:00,5026.60,1118.33
2026-02-20,18:35:00,5033.60,1119.89
2026-02-20,18:40:00,5037.10,1120.67
2026-02-20,18:45:00,5034.70,1120.14
2026-02-20,18:50:00,5028.70,1118.80
2026-02-20,18:55:00,5036.50,1120.54
2026-02-20,19:00:00,5035.00,1120.20
2026-02-20,19:05:00,5034.40,1120.07
2026-02-20,19:10:00,5034.70,1120.14
2026-02-20,19:15:00,5035.10,1120.22
2026-02-20,19:20:00,5031.60,1119.45
2026-02-20,19:25:00,5030.00,1119.09
2026-02-20,19:30:00,5028.00,1118.64
2026-02-20,19:35:00,5033.80,1119.93
2026-02-20,19:40:00,5027.50,1118.53
2026-02-20,19:45:00,5027.30,1118.49
2026-02-20,19:50:00,5019.10,1116.66
2026-02-20,19:55:00,5020.70,1117.02
2026-02-20,20:00:00,5018.60,1116.55
2026-02-20,20:05:00,5023.50,1117.64
2026-02-20,20:10:00,5024.00,1117.75
2026-02-20,20:15:00,5022.90,1117.51
2026-02-20,20:20:00,5020.10,1116.89
2026-02-20,20:25:00,5016.70,1116.13
2026-02-20,20:30:00,5014.90,1115.73
2026-02-20,20:35:00,5022.50,1117.42
2026-02-20,20:40:00,5024.20,1117.80
2026-02-20,20:45:00,5024.90,1117.95
2026-02-20,20:50:00,5023.80,1117.71
2026-02-20,20:55:00,5024.00,1117.75
2026-02-20,21:00:00,5027.50,1118.53
2026-02-20,21:05:00,5027.60,1118.56
2026-02-20,21:10:00,5027.60,1118.56
2026-02-20,21:15:00,5028.10,1118.67
2026-02-20,21:20:00,5031.00,1119.31
2026-02-20,21:25:00,5030.00,1119.09
2026-02-20,21:30:00,5030.20,1119.13
2026-02-20,21:35:00,5022.10,1117.33
2026-02-20,21:40:00,5028.50,1118.76
2026-02-20,21:45:00,5029.20,1118.91
2026-02-20,21:50:00,5037.70,1120.80
2026-02-20,21:55:00,5044.00,1122.20
2026-02-20,22:00:00,5045.10,1122.45
2026-02-20,22:05:00,5042.30,1121.83
2026-02-20,22:10:00,5045.30,1122.49
2026-02-20,22:15:00,5042.90,1121.96
2026-02-20,22:20:00,5045.10,1122.45
2026-02-20,22:25:00,5043.00,1121.98
2026-02-20,22:30:00,5041.50,1121.65
2026-02-20,22:35:00,5050.70,1123.69
2026-02-20,22:40:00,5049.30,1123.38
2026-02-20,22:45:00,5053.40,1124.30
2026-02-20,22:50:00,5058.50,1125.43
2026-02-20,22:55:00,5058.90,1125.52
2026-02-20,23:00:00,5053.30,1124.27
2026-02-20,23:05:00,5024.60,1117.89
2026-02-20,23:10:00,5029.80,1119.04
2026-02-20,23:15:00,5028.10,1118.67
2026-02-20,23:20:00,5045.80,1122.60
2026-02-20,23:25:00,5031.10,1119.33
2026-02-20,23:30:00,5019.60,1116.78
2026-02-20,23:35:00,5021.00,1117.09
2026-02-20,23:40:00,5036.20,1120.47
2026-02-20,23:45:00,5044.90,1122.40
2026-02-20,23:50:00,5052.40,1124.07
2026-02-20,23:55:00,5040.30,1121.38
2026-02-21,00:00:00,5043.90,1122.18
2026-02-21,00:00:00,5107.90,1136.42
2026-02-21,00:05:00,5048.80,1123.27
2026-02-21,00:05:00,5107.90,1136.42
2026-02-21,00:05:00,5107.90,1136.42
2026-02-21,00:10:00,5048.30,1123.16
2026-02-21,00:10:00,5107.90,1136.42
2026-02-21,00:10:00,5107.90,1136.42
2026-02-21,00:15:00,5055.30,1124.72
2026-02-21,00:15:00,5107.90,1136.42
2026-02-21,00:15:00,5107.90,1136.42
2026-02-21,00:20:00,5051.10,1123.78
2026-02-21,00:20:00,5107.90,1136.42
2026-02-21,00:20:00,5107.90,1136.42
2026-02-21,00:25:00,5051.80,1123.94
2026-02-21,00:25:00,5107.90,1136.42
2026-02-21,00:25:00,5107.90,1136.42
2026-02-21,00:30:00,5053.70,1124.36
2026-02-21,00:30:00,5107.90,1136.42
2026-02-21,00:30:00,5107.90,1136.42
2026-02-21,00:35:00,5068.10,1127.57
2026-02-21,00:35:00,5107.90,1136.42
2026-02-21,00:35:00,5107.90,1136.42
2026-02-21,00:40:00,5063.00,1126.43
2026-02-21,00:40:00,5107.90,1136.42
2026-02-21,00:40:00,5107.90,1136.42
2026-02-21,00:45:00,5065.30,1126.94
2026-02-21,00:45:00,5107.90,1136.42
2026-02-21,00:45:00,5107.90,1136.42
2026-02-21,00:50:00,5066.00,1127.10
2026-02-21,00:50:00,5107.90,1136.42
2026-02-21,00:50:00,5107.90,1136.42
2026-02-21,00:55:00,5064.40,1126.74
2026-02-21,00:55:00,5107.90,1136.42
2026-02-21,00:55:00,5107.90,1136.42
2026-02-21,01:00:00,5068.20,1127.59
2026-02-21,01:05:00,5069.10,1127.79
2026-02-21,01:10:00,5072.90,1128.63
2026-02-21,01:15:00,5074.30,1128.95
2026-02-21,01:20:00,5063.80,1126.61
2026-02-21,01:25:00,5059.30,1125.61
2026-02-21,01:30:00,5065.30,1126.94
2026-02-21,01:35:00,5064.00,1126.65
2026-02-21,01:40:00,5067.30,1127.39
2026-02-21,01:45:00,5070.60,1128.12
2026-02-21,01:50:00,5071.90,1128.41
2026-02-21,01:55:00,5076.20,1129.37
2026-02-21,02:00:00,5074.80,1129.06
2026-02-21,02:05:00,5073.70,1128.81
2026-02-21,02:10:00,5069.10,1127.79
2026-02-21,02:15:00,5070.70,1128.14
2026-02-21,02:20:00,5067.70,1127.48
2026-02-21,02:25:00,5068.40,1127.63
2026-02-21,02:30:00,5063.50,1126.54
2026-02-21,02:35:00,5069.20,1127.81
2026-02-21,02:40:00,5074.40,1128.97
