日期,时间,金价(USD),金价(CNY)
2026-06-14,04:25:00,4220.30,919.95
2026-06-14,04:30:00,4220.30,919.95
2026-06-14,04:35:00,4220.30,919.95
2026-06-14,04:40:00,4220.30,919.95
2026-06-14,04:45:00,4220.30,919.95
2026-06-14,04:50:00,4220.30,919.95
2026-06-14,04:55:00,4220.30,919.95
2026-06-14,05:00:00,4220.30,919.95
2026-06-14,05:05:00,4220.30,919.95
2026-06-14,05:10:00,4220.30,919.95
2026-06-14,05:15:00,4220.30,919.95
2026-06-14,05:20:00,4220.30,919.95
2026-06-14,05:25:00,4220.30,919.95
2026-06-14,05:30:00,4220.30,919.95
2026-06-14,05:35:00,4220.30,919.95
2026-06-14,05:40:00,4220.30,919.95
2026-06-14,05:45:00,4220.30,919.95
2026-06-14,05:50:00,4220.30,919.95
2026-06-14,05:55:00,4220.30,919.95
2026-06-14,06:00:00,4220.30,919.95
2026-06-14,06:05:00,4220.30,919.95
2026-06-14,06:10:00,4220.30,919.95
2026-06-14,06:15:00,4220.30,919.95
2026-06-14,06:20:00,4220.30,919.95
2026-06-14,06:25:00,4220.30,919.95
2026-06-14,06:30:00,4220.30,919.95
2026-06-14,06:35:00,4220.30,919.95
2026-06-14,06:40:00,4220.30,919.95
2026-06-14,06:45:00,4220.30,919.95
2026-06-14,06:50:00,4220.30,919.95
2026-06-14,06:55:00,4220.30,919.95
2026-06-14,07:00:00,4220.30,919.95
2026-06-14,07:05:00,4220.30,919.95
2026-06-14,07:10:00,4220.30,919.95
2026-06-14,07:15:00,4220.30,919.95
2026-06-14,07:20:00,4220.30,919.95
2026-06-14,07:25:00,4220.30,919.95
2026-06-14,07:30:00,4220.30,919.95
2026-06-14,07:35:00,4220.30,919.95
2026-06-14,07:40:00,4220.30,919.95
2026-06-14,07:45:00,4220.30,919.95
2026-06-14,07:50:00,4220.30,919.95
2026-06-14,07:55:00,4220.30,919.95
2026-06-14,00:05:00,4220.30,919.95
2026-06-14,00:10:00,4220.30,919.95
2026-06-14,00:15:00,4220.30,919.95
2026-06-14,00:20:00,4220.30,919.95
2026-06-14,00:25:00,4220.30,919.95
2026-06-14,00:30:00,4220.30,919.95
2026-06-14,00:35:00,4220.30,919.95
2026-06-14,00:40:00,4220.30,919.95
2026-06-14,00:45:00,4220.30,919.95
2026-06-14,00:50:00,4220.30,919.95
2026-06-14,00:55:00,4220.30,919.95
2026-06-14,00:00:00,4220.30,919.95
2026-06-14,00:05:00,4220.30,919.95
2026-06-14,00:10:00,4220.30,919.95
2026-06-14,00:15:00,4220.30,919.95
2026-06-14,00:20:00,4220.30,919.95
2026-06-14,00:25:00,4220.30,919.95
2026-06-14,00:30:00,4220.30,919.95
2026-06-14,00:35:00,4220.30,919.95
2026-06-14,00:40:00,4220.30,919.95
2026-06-14,00:45:00,4220.30,919.95
2026-06-14,00:50:00,4220.30,919.95
2026-06-14,00:55:00,4220.30,919.95
2026-06-14,10:00:00,4220.30,919.95
2026-06-14,10:05:00,4220.30,919.95
2026-06-14,10:10:00,4220.30,919.95
2026-06-14,10:15:00,4220.30,919.95
2026-06-14,10:20:00,4220.30,919.95
2026-06-14,10:25:00,4220.30,919.95
2026-06-14,10:30:00,4220.30,919.95
2026-06-14,10:35:00,4220.30,919.95
2026-06-14,10:40:00,4220.30,919.95
2026-06-14,10:45:00,4220.30,919.95
2026-06-14,10:50:00,4220.30,919.95
2026-06-14,10:55:00,4220.30,919.95
2026-06-14,11:00:00,4220.30,919.95
2026-06-14,11:05:00,4220.30,919.95
2026-06-14,11:10:00,4220.30,919.95
2026-06-14,11:15:00,4220.30,919.95
2026-06-14,11:20:00,4220.30,919.95
2026-06-14,11:25:00,4220.30,919.95
2026-06-14,11:30:00,4220.30,919.95
2026-06-14,11:35:00,4220.30,919.95
2026-06-14,11:40:00,4220.30,919.95
2026-06-14,11:45:00,4220.30,919.95
2026-06-14,11:50:00,4220.30,919.95
2026-06-14,11:55:00,4220.30,919.95
2026-06-14,12:00:00,4220.30,919.95
2026-06-14,12:05:00,4220.30,919.95
2026-06-14,12:10:00,4220.30,919.95
2026-06-14,12:15:00,4220.30,919.95
2026-06-14,12:20:00,4220.30,919.95
2026-06-14,12:25:00,4220.30,919.95
2026-06-14,12:30:00,4220.30,919.95
2026-06-14,12:35:00,4220.30,919.95
2026-06-14,12:40:00,4220.30,919.95
2026-06-14,12:45:00,4220.30,919.95
2026-06-14,12:50:00,4220.30,919.95
2026-06-14,12:55:00,4220.30,919.95
2026-06-14,13:00:00,4220.30,919.95
2026-06-14,13:05:00,4220.30,919.95
2026-06-14,13:10:00,4220.30,919.95
2026-06-14,13:15:00,4220.30,919.95
2026-06-14,13:20:00,4220.30,919.95
2026-06-14,13:25:00,4220.30,919.95
2026-06-14,13:30:00,4220.30,919.95
2026-06-14,13:35:00,4220.30,919.95
2026-06-14,13:40:00,4220.30,919.95
2026-06-14,13:45:00,4220.30,919.95
2026-06-14,13:50:00,4220.30,919.95
2026-06-14,13:55:00,4220.30,919.95
2026-06-14,14:00:00,4220.30,919.95
2026-06-14,14:05:00,4220.30,919.95
2026-06-14,14:10:00,4220.30,919.95
2026-06-14,14:15:00,4220.30,919.95
2026-06-14,14:20:00,4220.30,919.95
2026-06-14,14:25:00,4220.30,919.95
2026-06-14,14:30:00,4220.30,919.95
2026-06-14,14:35:00,4220.30,919.95
2026-06-14,14:40:00,4220.30,919.95
2026-06-14,14:45:00,4220.30,919.95
2026-06-14,14:50:00,4220.30,919.95
2026-06-14,14:55:00,4220.30,919.95
2026-06-14,15:00:00,4220.30,919.95
2026-06-14,15:05:00,4220.30,919.95
2026-06-14,15:10:00,4220.30,919.95
2026-06-14,15:15:00,4220.30,919.95
2026-06-14,15:20:00,4220.30,919.95
2026-06-14,15:25:00,4220.30,919.95
2026-06-14,15:30:00,4220.30,919.95
2026-06-14,15:35:00,4220.30,919.95
2026-06-14,15:40:00,4220.30,919.95
2026-06-14,15:45:00,4220.30,919.95
2026-06-14,15:50:00,4220.30,919.95
2026-06-14,15:55:00,4220.30,919.95
2026-06-14,16:00:00,4220.30,919.95
2026-06-14,16:05:00,4220.30,919.95
2026-06-14,16:10:00,4220.30,919.95
2026-06-14,16:15:00,4220.30,919.95
2026-06-14,16:20:00,4220.30,919.95
2026-06-14,16:25:00,4220.30,919.95
2026-06-14,16:30:00,4220.30,919.95
2026-06-14,16:35:00,4220.30,919.95
2026-06-14,16:40:00,4220.30,919.95
2026-06-14,16:45:00,4220.30,919.95
2026-06-14,16:50:00,4220.30,919.95
2026-06-14,16:55:00,4220.30,919.95
2026-06-14,17:00:00,4220.30,919.95
2026-06-14,17:05:00,4220.30,919.95
2026-06-14,17:10:00,4220.30,919.95
2026-06-14,17:15:00,4220.30,919.95
2026-06-14,17:20:00,4220.30,919.95
2026-06-14,17:25:00,4220.30,919.95
2026-06-14,17:30:00,4220.30,919.95
2026-06-14,17:35:00,4220.30,919.95
2026-06-14,17:40:00,4220.30,919.95
2026-06-14,17:45:00,4220.30,919.95
2026-06-14,17:50:00,4220.30,919.95
2026-06-14,17:55:00,4220.30,919.95
2026-06-14,18:00:00,4220.30,919.95
2026-06-14,18:05:00,4220.30,919.95
2026-06-14,18:10:00,4220.30,919.95
2026-06-14,18:15:00,4220.30,919.95
2026-06-14,18:20:00,4220.30,919.95
2026-06-14,18:25:00,4220.30,919.95
2026-06-14,18:30:00,4220.30,919.95
2026-06-14,18:35:00,4220.30,919.95
2026-06-14,18:40:00,4220.30,919.95
2026-06-14,18:45:00,4220.30,919.95
2026-06-14,18:50:00,4220.30,919.95
2026-06-14,18:55:00,4220.30,919.95
2026-06-14,19:00:00,4220.30,919.95
2026-06-14,19:05:00,4220.30,919.95
2026-06-14,19:10:00,4220.30,919.95
2026-06-14,19:15:00,4220.30,919.95
2026-06-14,19:20:00,4220.30,919.95
2026-06-14,19:25:00,4220.30,919.95
2026-06-14,19:30:00,4220.30,919.95
2026-06-14,19:35:00,4220.30,919.95
2026-06-14,19:40:00,4220.30,919.95
2026-06-14,19:45:00,4220.30,919.95
2026-06-14,19:50:00,4220.30,919.95
2026-06-14,19:55:00,4220.30,919.95
2026-06-14,20:00:00,4220.30,919.95
2026-06-14,20:05:00,4220.30,919.95
2026-06-14,20:10:00,4220.30,919.95
2026-06-14,20:15:00,4220.30,919.95
2026-06-14,20:20:00,4220.30,919.95
2026-06-14,20:25:00,4220.30,919.95
2026-06-14,20:30:00,4220.30,919.95
2026-06-14,20:35:00,4220.30,919.95
2026-06-14,20:40:00,4220.30,919.95
2026-06-14,20:45:00,4220.30,919.95
2026-06-14,20:50:00,4220.30,919.95
2026-06-14,20:55:00,4220.30,919.95
2026-06-14,21:00:00,4220.30,919.95
2026-06-14,21:05:00,4220.30,919.95
2026-06-14,21:10:00,4220.30,919.95
2026-06-14,21:15:00,4220.30,919.95
2026-06-14,21:20:00,4220.30,919.95
2026-06-14,21:25:00,4220.30,919.95
2026-06-14,21:30:00,4220.30,919.95
2026-06-14,21:35:00,4220.30,919.95
2026-06-14,21:40:00,4220.30,919.95
2026-06-14,21:45:00,4220.30,919.95
2026-06-14,21:50:00,4220.30,919.95
2026-06-14,21:55:00,4220.30,919.95
2026-06-14,22:00:00,4220.30,919.95
2026-06-14,22:05:00,4220.30,919.95
2026-06-14,22:10:00,4220.30,919.95
2026-06-14,22:15:00,4220.30,919.95
2026-06-14,22:20:00,4220.30,919.95
2026-06-14,22:25:00,4220.30,919.95
2026-06-14,22:30:00,4220.30,919.95
2026-06-14,22:35:00,4220.30,919.95
2026-06-14,22:40:00,4220.30,919.95
2026-06-14,22:45:00,4220.30,919.95
2026-06-14,22:50:00,4220.30,919.95
2026-06-14,22:55:00,4220.30,919.95
2026-06-14,23:00:00,4220.30,919.95
2026-06-14,23:05:00,4220.30,919.95
2026-06-14,23:10:00,4220.30,919.95
2026-06-14,23:15:00,4220.30,919.95
2026-06-14,23:20:00,4220.30,919.95
2026-06-14,23:25:00,4220.30,919.95
2026-06-14,23:30:00,4220.30,919.95
2026-06-14,23:35:00,4220.30,919.95
2026-06-14,23:40:00,4220.30,919.95
2026-06-14,23:45:00,4220.30,919.95
2026-06-14,23:50:00,4220.30,919.95
2026-06-14,23:55:00,4220.30,919.95
2026-06-15,00:00:00,4220.30,919.95
2026-06-15,00:05:00,4220.30,919.95
2026-06-15,00:10:00,4220.30,919.95
2026-06-15,00:15:00,4220.30,919.95
2026-06-15,00:20:00,4220.30,919.95
2026-06-15,00:25:00,4220.30,919.95
2026-06-15,00:30:00,4220.30,919.95
2026-06-15,00:35:00,4220.30,919.95
2026-06-15,00:40:00,4220.30,919.95
2026-06-15,00:45:00,4220.30,919.95
2026-06-15,00:50:00,4220.30,919.95
2026-06-15,00:55:00,4220.30,919.95
2026-06-15,01:00:00,4220.30,919.95
2026-06-15,01:05:00,4220.30,919.95
2026-06-15,01:10:00,4220.30,919.95
2026-06-15,01:15:00,4220.30,919.95
2026-06-15,01:20:00,4220.30,919.95
2026-06-15,01:25:00,4220.30,919.95
2026-06-15,01:30:00,4220.30,919.95
2026-06-15,01:35:00,4220.30,919.95
2026-06-15,01:40:00,4220.30,919.95
2026-06-15,01:45:00,4220.30,919.95
2026-06-15,01:50:00,4220.30,919.95
2026-06-15,01:55:00,4220.30,919.95
2026-06-15,02:00:00,4220.30,919.95
2026-06-15,02:05:00,4220.30,919.95
2026-06-15,02:10:00,4220.30,919.95
2026-06-15,02:15:00,4220.30,919.95
2026-06-15,02:20:00,4220.30,919.95
2026-06-15,02:25:00,4220.30,919.95
2026-06-15,02:30:00,4220.30,919.95
2026-06-15,02:35:00,4220.30,919.95
2026-06-15,02:40:00,4220.30,919.95
2026-06-15,02:45:00,4220.30,919.95
2026-06-15,02:50:00,4220.30,919.95
2026-06-15,02:55:00,4220.30,919.95
2026-06-15,03:00:00,4220.30,919.95
2026-06-15,03:05:00,4220.30,919.95
2026-06-15,03:10:00,4220.30,919.95
2026-06-15,03:15:00,4220.30,919.95
2026-06-15,03:20:00,4220.30,919.95
2026-06-15,03:25:00,4220.30,919.95
2026-06-15,03:30:00,4220.30,919.95
2026-06-15,03:35:00,4220.30,919.95
2026-06-15,03:40:00,4220.30,919.95
2026-06-15,03:45:00,4220.30,919.95
2026-06-15,03:50:00,4220.30,919.95
2026-06-15,03:55:00,4220.30,919.95
2026-06-15,04:00:00,4220.30,919.95
2026-06-15,04:05:00,4220.30,919.95
2026-06-15,04:10:00,4220.30,919.95
2026-06-15,04:15:00,4220.30,919.95
2026-06-15,04:20:00,4220.30,919.95
2026-06-15,04:25:00,4220.30,919.95
2026-06-15,04:30:00,4220.30,919.95
2026-06-15,04:35:00,4220.30,919.95
2026-06-15,04:40:00,4220.30,919.95
2026-06-15,04:45:00,4220.30,919.95
2026-06-15,04:50:00,4220.30,919.95
2026-06-15,04:55:00,4220.30,919.95
2026-06-15,05:00:00,4220.30,919.95
2026-06-15,05:05:00,4220.30,919.95
2026-06-15,05:10:00,4220.30,919.95
2026-06-15,05:15:00,4220.30,919.95
2026-06-15,05:20:00,4220.30,919.95
2026-06-15,05:25:00,4220.30,919.95
2026-06-15,05:30:00,4220.30,919.95
2026-06-15,05:35:00,4220.30,919.95
2026-06-15,05:40:00,4220.30,919.95
2026-06-15,05:45:00,4220.30,919.95
2026-06-15,05:50:00,4220.30,919.95
2026-06-15,05:55:00,4220.30,919.95
2026-06-15,06:00:00,4220.30,919.95
2026-06-15,06:05:00,4298.50,937.00
2026-06-15,06:10:00,4306.00,938.63
2026-06-15,06:15:00,4301.30,937.61
2026-06-15,06:20:00,4305.50,938.52
2026-06-15,06:25:00,4302.40,937.85
2026-06-15,06:30:00,4289.50,935.03
2026-06-15,06:35:00,4285.40,934.14
2026-06-15,06:40:00,4287.30,934.55
2026-06-15,06:45:00,4287.70,934.64
2026-06-15,06:50:00,4291.30,935.43
2026-06-15,06:55:00,4290.30,935.21
2026-06-15,07:00:00,4289.90,935.12
2026-06-15,07:05:00,4284.60,933.97
2026-06-15,07:10:00,4284.10,933.86
2026-06-15,07:15:00,4285.50,934.16
2026-06-15,07:20:00,4282.80,933.57
2026-06-15,07:25:00,4282.80,933.57
2026-06-15,07:30:00,4284.90,934.03
2026-06-15,07:35:00,4287.20,934.53
2026-06-15,07:40:00,4286.70,934.42
2026-06-15,07:45:00,4285.90,934.25
2026-06-15,07:50:00,4294.20,936.06
2026-06-15,07:55:00,4295.10,936.25
2026-06-15,00:05:00,4296.50,935.18
2026-06-15,00:10:00,4296.30,935.13
2026-06-15,00:15:00,4300.70,936.09
2026-06-15,00:20:00,4303.70,936.75
2026-06-15,00:25:00,4305.80,937.20
2026-06-15,00:30:00,4305.40,937.12
2026-06-15,00:35:00,4305.10,937.05
2026-06-15,00:40:00,4299.50,935.83
2026-06-15,00:45:00,4299.20,935.77
2026-06-15,00:50:00,4298.70,935.66
2026-06-15,00:55:00,4296.10,935.09
2026-06-15,00:00:00,4294.30,934.70
2026-06-15,00:05:00,4291.10,934.00
2026-06-15,00:10:00,4292.30,934.26
2026-06-15,00:15:00,4294.50,934.74
2026-06-15,00:20:00,4296.10,935.09
2026-06-15,00:25:00,4305.30,937.09
2026-06-15,00:30:00,4303.20,936.64
2026-06-15,00:35:00,4312.70,938.70
2026-06-15,00:40:00,4314.60,939.12
2026-06-15,00:45:00,4318.50,939.97
2026-06-15,00:50:00,4315.00,939.20
2026-06-15,00:55:00,4319.70,940.23
2026-06-15,10:00:00,4317.40,939.73
2026-06-15,10:05:00,4324.50,941.27
2026-06-15,10:10:00,4324.30,941.23
2026-06-15,10:15:00,4325.40,941.47
2026-06-15,10:20:00,4326.50,941.71
2026-06-15,10:25:00,4329.70,942.40
2026-06-15,10:30:00,4329.20,942.30
2026-06-15,10:35:00,4331.30,942.75
2026-06-15,10:40:00,4335.10,943.58
2026-06-15,10:45:00,4333.80,943.30
2026-06-15,10:50:00,4333.50,943.23
2026-06-15,10:55:00,4331.10,942.71
2026-06-15,11:00:00,4329.90,942.45
2026-06-15,11:05:00,4327.40,941.90
2026-06-15,11:10:00,4323.40,941.03
2026-06-15,11:15:00,4325.50,941.49
2026-06-15,11:20:00,4329.90,942.45
2026-06-15,11:25:00,4325.30,941.45
2026-06-15,11:30:00,4323.50,941.05
2026-06-15,11:35:00,4326.80,941.77
2026-06-15,11:40:00,4326.70,941.75
2026-06-15,11:45:00,4323.50,941.05
2026-06-15,11:50:00,4327.90,942.01
2026-06-15,11:55:00,4327.00,941.82
2026-06-15,12:00:00,4325.60,941.51
2026-06-15,12:05:00,4325.10,941.40
2026-06-15,12:10:00,4326.00,941.60
2026-06-15,12:15:00,4326.80,941.77
2026-06-15,12:20:00,4326.30,941.66
2026-06-15,12:25:00,4324.00,941.16
2026-06-15,12:30:00,4328.50,942.14
2026-06-15,12:35:00,4328.60,942.16
2026-06-15,12:40:00,4328.20,942.08
2026-06-15,12:45:00,4328.80,942.21
2026-06-15,12:50:00,4329.80,942.43
2026-06-15,12:55:00,4328.20,942.08
2026-06-15,13:00:00,4329.10,942.27
2026-06-15,13:05:00,4329.00,942.25
2026-06-15,13:10:00,4328.30,942.10
2026-06-15,13:15:00,4330.30,942.53
2026-06-15,13:20:00,4329.10,942.27
2026-06-15,13:25:00,4332.60,943.04
2026-06-15,13:30:00,4330.20,942.51
2026-06-15,13:35:00,4326.50,941.71
2026-06-15,13:40:00,4322.80,940.90
2026-06-15,13:45:00,4316.70,939.57
2026-06-15,13:50:00,4316.50,939.53
2026-06-15,13:55:00,4313.50,938.88
2026-06-15,14:00:00,4312.20,938.60
2026-06-15,14:05:00,4313.10,938.79
2026-06-15,14:10:00,4307.20,937.51
2026-06-15,14:15:00,4308.20,937.72
2026-06-15,14:20:00,4306.30,937.31
2026-06-15,14:25:00,4307.10,937.49
2026-06-15,14:30:00,4306.70,937.40
2026-06-15,14:35:00,4307.20,937.51
2026-06-15,14:40:00,4305.20,937.07
2026-06-15,14:45:00,4307.30,937.53
2026-06-15,14:50:00,4307.70,937.62
2026-06-15,14:55:00,4308.40,937.77
2026-06-15,15:00:00,4309.60,938.03
2026-06-15,15:05:00,4307.70,937.62
2026-06-15,15:10:00,4313.80,938.94
2026-06-15,15:15:00,4314.40,939.07
2026-06-15,15:20:00,4316.30,939.49
2026-06-15,15:25:00,4319.70,940.23
2026-06-15,15:30:00,4318.40,939.94
2026-06-15,15:35:00,4316.00,939.42
2026-06-15,15:40:00,4316.10,939.44
2026-06-15,15:45:00,4317.10,939.66
2026-06-15,15:50:00,4314.70,939.14
2026-06-15,15:55:00,4321.10,940.53
2026-06-15,16:00:00,4325.40,941.47
2026-06-15,16:05:00,4328.50,942.14
2026-06-15,16:10:00,4328.80,942.21
2026-06-15,16:15:00,4326.80,941.77
2026-06-15,16:20:00,4331.30,942.75
2026-06-15,16:25:00,4332.10,942.93
2026-06-15,16:30:00,4329.30,942.32
2026-06-15,16:35:00,4341.00,944.86
2026-06-15,16:40:00,4344.20,945.56
2026-06-15,16:45:00,4343.90,945.49
2026-06-15,16:50:00,4341.30,944.93
2026-06-15,16:55:00,4339.70,944.58
2026-06-15,17:00:00,4337.50,944.10
2026-06-15,17:05:00,4339.70,944.58
2026-06-15,17:10:00,4342.30,945.15
2026-06-15,17:15:00,4339.60,944.56
2026-06-15,17:20:00,4340.70,944.80
2026-06-15,17:25:00,4343.60,945.43
2026-06-15,17:30:00,4340.70,944.80
2026-06-15,17:35:00,4337.70,944.15
2026-06-15,17:40:00,4341.40,944.95
2026-06-15,17:45:00,4337.50,944.10
2026-06-15,17:50:00,4341.40,944.95
2026-06-15,17:55:00,4340.80,944.82
2026-06-15,18:00:00,4339.80,944.60
2026-06-15,18:05:00,4337.60,944.12
2026-06-15,18:10:00,4338.80,944.38
2026-06-15,18:15:00,4337.50,944.10
2026-06-15,18:20:00,4339.10,944.45
2026-06-15,18:25:00,4337.90,944.19
2026-06-15,18:30:00,4339.30,944.49
2026-06-15,18:35:00,4340.70,944.80
2026-06-15,18:40:00,4340.80,944.82
2026-06-15,18:45:00,4338.20,944.25
2026-06-15,18:50:00,4339.80,944.60
2026-06-15,18:55:00,4340.80,944.82
2026-06-15,19:00:00,4338.90,944.41
2026-06-15,19:05:00,4339.40,944.52
2026-06-15,19:10:00,4339.60,944.56
2026-06-15,19:15:00,4340.00,944.65
2026-06-15,19:20:00,4338.90,944.41
2026-06-15,19:25:00,4338.40,944.30
2026-06-15,19:30:00,4341.00,944.86
2026-06-15,19:35:00,4345.60,945.86
2026-06-15,19:40:00,4345.90,945.93
2026-06-15,19:45:00,4343.40,945.39
2026-06-15,19:50:00,4334.80,943.51
2026-06-15,19:55:00,4335.70,943.71
2026-06-15,20:00:00,4336.70,943.93
2026-06-15,20:05:00,4338.80,944.38
2026-06-15,20:10:00,4336.90,943.97
2026-06-15,20:15:00,4335.50,943.67
2026-06-15,20:20:00,4328.70,942.19
2026-06-15,20:25:00,4332.40,942.99
2026-06-15,20:30:00,4335.30,943.62
2026-06-15,20:35:00,4342.00,945.08
2026-06-15,20:40:00,4346.40,946.04
2026-06-15,20:45:00,4346.40,946.04
2026-06-15,20:50:00,4347.80,946.34
2026-06-15,20:55:00,4347.30,946.24
2026-06-15,21:00:00,4349.30,946.67
2026-06-15,21:05:00,4344.60,945.65
2026-06-15,21:10:00,4346.60,946.08
2026-06-15,21:15:00,4350.30,946.89
2026-06-15,21:20:00,4353.70,947.63
2026-06-15,21:25:00,4353.70,947.63
2026-06-15,21:30:00,4355.40,948.00
2026-06-15,21:35:00,4359.50,948.89
2026-06-15,21:40:00,4363.50,949.76
2026-06-15,21:45:00,4363.40,949.74
2026-06-15,21:50:00,4362.40,949.52
2026-06-15,21:55:00,4359.70,948.93
2026-06-15,22:00:00,4357.20,948.39
2026-06-15,22:05:00,4358.70,948.72
2026-06-15,22:10:00,4367.70,950.68
2026-06-15,22:15:00,4360.40,949.09
2026-06-15,22:20:00,4360.20,949.04
2026-06-15,22:25:00,4358.00,948.56
2026-06-15,22:30:00,4363.70,949.80
2026-06-15,22:35:00,4360.10,949.02
2026-06-15,22:40:00,4357.80,948.52
2026-06-15,22:45:00,4358.50,948.67
2026-06-15,22:50:00,4362.60,949.57
2026-06-15,22:55:00,4361.50,949.33
2026-06-15,23:00:00,4360.30,949.06
2026-06-15,23:05:00,4356.70,948.28
2026-06-15,23:10:00,4356.70,948.28
2026-06-15,23:15:00,4351.10,947.06
2026-06-15,23:20:00,4352.90,947.45
2026-06-15,23:25:00,4357.40,948.43
2026-06-15,23:30:00,4355.50,948.02
2026-06-15,23:35:00,4352.40,947.35
2026-06-15,23:40:00,4354.70,947.85
2026-06-15,23:45:00,4360.70,949.15
2026-06-15,23:50:00,4358.80,948.74
2026-06-15,23:55:00,4356.10,948.15
2026-06-16,00:00:00,4359.60,948.91
2026-06-16,00:05:00,4357.40,948.43
2026-06-16,00:10:00,4354.50,947.80
2026-06-16,00:15:00,4352.10,947.28
2026-06-16,00:20:00,4345.30,945.80
2026-06-16,00:25:00,4343.20,945.34
2026-06-16,00:30:00,4343.40,945.39
2026-06-16,00:35:00,4340.40,944.73
2026-06-16,00:40:00,4339.00,944.43
2026-06-16,00:45:00,4338.30,944.28
2026-06-16,00:50:00,4339.40,944.52
2026-06-16,00:55:00,4338.60,944.34
2026-06-16,01:00:00,4340.70,944.80
2026-06-16,01:05:00,4337.30,944.06
2026-06-16,01:10:00,4333.10,943.14
2026-06-16,01:15:00,4332.90,943.10
2026-06-16,01:20:00,4332.80,943.08
2026-06-16,01:25:00,4331.70,942.84
2026-06-16,01:30:00,4332.80,943.08
2026-06-16,01:35:00,4330.30,942.53
2026-06-16,01:40:00,4325.70,941.53
2026-06-16,01:45:00,4323.30,941.01
2026-06-16,01:50:00,4322.80,940.90
2026-06-16,01:55:00,4324.00,941.16
2026-06-16,02:00:00,4324.60,941.29
2026-06-16,02:05:00,4323.10,940.97
2026-06-16,02:10:00,4321.40,940.60
2026-06-16,02:15:00,4324.90,941.36
2026-06-16,02:20:00,4326.80,941.77
2026-06-16,02:25:00,4328.30,942.10
2026-06-16,02:30:00,4327.50,941.93
2026-06-16,02:35:00,4324.30,941.23
2026-06-16,02:40:00,4326.70,941.75
2026-06-16,02:45:00,4325.80,941.56
2026-06-16,02:50:00,4325.90,941.58
2026-06-16,02:55:00,4327.00,941.82
2026-06-16,03:00:00,4326.60,941.73
2026-06-16,03:05:00,4323.50,941.05
2026-06-16,03:10:00,4322.90,940.92
2026-06-16,03:15:00,4323.80,941.12
2026-06-16,03:20:00,4324.30,941.23
2026-06-16,03:25:00,4323.80,941.12
2026-06-16,03:30:00,4323.10,940.97
2026-06-16,03:35:00,4324.10,941.19
2026-06-16,03:40:00,4322.20,940.77
2026-06-16,03:45:00,4320.20,940.34
2026-06-16,03:50:00,4318.90,940.05
2026-06-16,04:00:00,4321.30,940.58
2026-06-16,04:05:00,4321.10,940.53
2026-06-16,04:10:00,4320.50,940.40
2026-06-16,04:15:00,4317.70,939.79
2026-06-16,04:20:00,4319.20,940.12
2026-06-16,04:25:00,4313.60,938.90
2026-06-16,04:30:00,4314.80,939.16
2026-06-16,04:35:00,4314.00,938.99
2026-06-16,04:40:00,4313.20,938.81
2026-06-16,04:45:00,4311.30,938.40
2026-06-16,04:50:00,4311.60,938.46
2026-06-16,04:55:00,4308.30,937.75
2026-06-16,05:00:00,4310.40,938.20
2026-06-16,05:05:00,4310.50,938.23
2026-06-16,05:10:00,4310.50,938.23
2026-06-16,05:15:00,4310.50,938.23
2026-06-16,05:20:00,4310.50,938.23
2026-06-16,05:25:00,4310.50,938.23
2026-06-16,05:30:00,4310.50,938.23
2026-06-16,05:35:00,4310.50,938.23
2026-06-16,05:40:00,4310.50,938.23
2026-06-16,05:45:00,4310.50,938.23
2026-06-16,05:50:00,4310.50,938.23
2026-06-16,05:55:00,4310.50,938.23
2026-06-16,06:00:00,4310.50,938.23
2026-06-16,06:05:00,4313.90,938.97
2026-06-16,06:10:00,4314.80,939.16
2026-06-16,06:15:00,4310.70,938.27
2026-06-16,06:20:00,4312.40,938.64
2026-06-16,06:25:00,4310.30,938.18
2026-06-16,06:30:00,4307.70,937.62
2026-06-16,06:35:00,4310.60,938.25
2026-06-16,06:40:00,4311.40,938.42
2026-06-16,06:45:00,4314.30,939.05
2026-06-16,06:50:00,4312.80,938.73
2026-06-16,06:55:00,4314.40,939.07
2026-06-16,07:00:00,4313.80,938.94
2026-06-16,07:05:00,4315.70,939.36
2026-06-16,07:10:00,4316.70,939.57
2026-06-16,07:15:00,4315.80,939.38
2026-06-16,07:20:00,4314.10,939.01
2026-06-16,07:25:00,4314.60,939.12
2026-06-16,07:30:00,4316.00,939.42
2026-06-16,07:35:00,4316.70,939.57
2026-06-16,07:40:00,4316.40,939.51
2026-06-16,07:45:00,4317.70,939.79
2026-06-16,07:50:00,4317.60,939.77
2026-06-16,07:55:00,4319.10,940.10
2026-06-16,00:05:00,4315.80,939.38
2026-06-16,00:10:00,4316.80,939.60
2026-06-16,00:15:00,4316.20,939.47
2026-06-16,00:20:00,4312.00,938.55
2026-06-16,00:25:00,4310.20,938.16
2026-06-16,00:30:00,4310.10,938.14
2026-06-16,00:35:00,4309.80,938.07
2026-06-16,00:40:00,4313.30,938.83
2026-06-16,00:45:00,4311.80,938.51
2026-06-16,00:50:00,4313.30,938.83
2026-06-16,00:55:00,4314.70,939.14
2026-06-16,00:00:00,4321.50,940.62
2026-06-16,00:05:00,4324.90,941.36
2026-06-16,00:10:00,4319.60,940.21
2026-06-16,00:15:00,4319.80,940.25
2026-06-16,00:20:00,4321.40,940.60
2026-06-16,00:25:00,4320.10,940.31
2026-06-16,00:30:00,4321.90,940.71
2026-06-16,00:35:00,4317.40,939.73
